Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,9,2,2,319,2,4,2,3,4,2,4,4,1,5,3,2,4,4,16,6,2
1,2,24,1,2,406,4,5,4,3,2,4,2,2,5,3,4,5,5,2,0,0,2
2,1,22,2,2,1276,2,5,2,3,4,2,4,4,3,4,3,3,4,4,0,0,1
2,1,17,2,2,2279,2,4,2,1,5,2,5,5,3,4,5,4,4,5,0,0,1
2,1,26,1,1,2338,4,4,4,4,4,4,4,4,5,5,3,4,4,4,18,0,2
1,1,47,1,1,1416,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,2
1,1,35,1,1,2244,3,4,2,2,1,4,4,3,3,3,3,4,3,4,0,2,1
1,1,59,2,2,273,4,4,4,1,3,4,4,1,1,4,1,5,1,1,0,0,2
2,2,20,1,2,1463,1,1,1,3,1,1,1,1,5,2,2,5,5,1,115,131,1
1,1,41,1,1,3050,2,5,2,2,3,5,4,4,4,4,4,5,4,4,0,5,2
1,2,45,1,2,843,3,4,4,1,2,4,2,2,3,3,4,5,3,2,0,0,1
1,2,36,1,1,216,2,2,2,4,4,2,4,4,3,3,5,4,5,4,3,2,1
2,1,49,1,1,413,2,2,2,2,2,5,5,4,4,4,4,4,4,3,0,0,2
2,1,49,2,3,639,2,5,2,3,3,2,2,3,4,2,5,3,5,3,0,14,1
1,1,57,2,2,373,0,3,0,3,3,3,3,2,2,0,2,1,2,2,0,0,2
2,1,41,2,1,236,4,4,4,3,5,2,2,3,3,4,3,1,3,1,1,0,1
2,1,63,2,2,1069,4,5,4,2,4,4,5,4,3,4,5,5,4,4,37,32,2
1,1,61,2,2,224,2,4,0,4,5,5,5,5,5,0,5,4,5,3,0,0,2
2,1,26,2,3,2253,4,1,4,3,3,4,3,3,2,3,3,3,3,3,0,0,1
1,1,47,1,2,1107,1,1,1,1,1,4,3,1,1,1,1,2,1,1,21,26,1
1,1,45,1,1,2957,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0,2
1,1,68,1,2,589,4,5,3,5,1,3,3,4,4,4,4,4,4,3,0,0,2
1,1,24,2,2,1097,2,1,2,4,5,2,5,5,2,4,4,1,3,5,0,0,1
1,1,60,1,2,496,5,4,3,3,1,1,5,5,5,5,5,5,5,3,0,0,2
2,1,13,2,2,447,1,5,1,3,3,1,2,3,3,3,5,5,4,3,0,0,1
2,2,25,1,1,562,2,0,2,3,5,2,5,5,4,2,5,4,5,5,6,0,1
1,1,48,2,2,731,4,3,4,3,3,3,2,5,5,4,5,3,5,3,1,0,1
1,1,38,1,2,483,2,4,4,4,2,2,2,2,2,5,4,1,3,2,0,7,2
2,1,43,2,2,1069,1,3,1,1,1,1,1,1,3,1,1,4,1,1,19,6,1
1,1,37,1,1,1400,4,4,4,4,5,3,1,4,4,4,4,5,4,2,0,0,2
2,1,10,2,2,323,2,3,2,3,5,2,5,5,4,3,4,2,4,5,3,4,1
2,1,29,2,2,1226,3,4,3,3,4,3,4,4,2,5,4,1,3,4,0,20,1
1,1,63,1,1,377,1,5,5,5,3,4,4,1,1,1,1,2,1,2,0,0,1
1,1,68,2,2,795,1,5,1,3,4,4,5,3,3,1,5,5,3,4,0,0,2
1,1,48,1,1,1127,3,3,3,3,2,5,5,5,5,5,5,3,5,5,13,43,2
1,1,39,1,1,2243,4,4,4,4,2,4,5,4,4,4,4,4,4,5,0,4,1
1,2,37,1,2,239,2,0,3,3,5,3,5,5,2,2,1,1,3,5,13,0,1
2,1,54,1,1,247,4,4,4,4,3,4,4,5,5,5,5,4,5,4,112,119,2
2,1,61,1,1,690,3,5,5,5,4,3,3,3,3,3,3,2,3,1,77,68,1
2,1,44,1,3,372,5,5,5,5,5,5,5,5,3,1,1,1,3,5,0,4,2
1,1,48,1,1,1894,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0,2
2,1,52,1,1,3118,1,1,1,1,4,5,4,2,2,2,2,3,2,3,0,0,2
2,1,54,1,1,3403,2,2,2,2,4,4,5,4,4,4,4,5,4,4,44,35,2
2,1,40,1,1,2041,4,4,4,4,3,4,4,5,5,5,5,5,5,4,85,82,2
2,2,25,1,2,152,0,0,1,5,5,1,5,5,1,5,5,1,2,5,24,42,2
1,1,36,2,2,725,1,1,1,3,5,1,4,5,2,2,4,3,4,5,30,4,1
2,1,33,1,1,2072,2,2,2,2,4,4,4,4,3,5,5,5,5,4,0,0,2
2,2,18,1,2,258,3,2,3,4,4,3,4,4,2,4,4,1,3,4,19,11,1
2,1,45,1,1,1197,2,1,2,2,3,5,5,5,5,5,5,4,5,3,0,19,2
2,2,49,1,1,685,3,3,3,3,4,3,4,4,5,3,5,3,4,4,0,0,1
2,1,53,2,2,509,4,5,4,5,4,4,1,4,5,4,5,3,5,4,0,0,1
2,1,39,1,1,2521,4,4,4,4,3,3,3,5,2,3,4,3,5,3,0,0,2
2,1,51,1,1,2486,4,4,4,4,1,4,1,4,4,4,4,3,4,4,0,0,2
2,1,43,2,2,235,3,1,3,2,3,3,3,3,3,4,1,3,1,3,0,0,2
2,1,10,2,2,1235,3,5,3,2,1,3,1,1,5,2,4,5,4,1,2,0,2
1,1,41,2,2,173,2,2,0,3,0,1,1,1,5,4,4,1,2,1,183,173,1
2,1,44,2,3,550,3,1,4,3,1,4,2,1,4,5,1,1,2,1,1,0,1
2,1,46,1,1,1069,3,3,3,3,2,4,5,3,3,3,3,5,3,5,0,0,2
2,1,18,2,2,529,3,2,1,3,3,1,3,3,4,3,3,2,2,3,22,25,1
1,1,58,1,2,907,1,0,0,4,4,4,3,5,5,1,5,4,5,3,12,10,1
1,1,52,1,1,2528,3,3,3,3,3,3,4,3,3,3,3,4,3,1,0,0,1
2,1,42,1,1,2583,4,3,3,3,4,4,4,3,2,3,4,4,2,4,257,241,1
2,1,14,2,2,1055,3,4,3,1,1,3,1,1,4,3,4,3,5,1,20,19,1
2,1,22,2,2,213,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0,1
1,1,45,2,2,507,1,4,2,3,4,5,5,5,5,2,5,3,5,3,0,1,1
1,1,47,1,1,3715,3,2,2,2,3,2,2,3,3,3,3,2,3,1,0,12,1
1,1,46,1,1,368,3,3,3,3,2,5,5,5,5,5,5,5,5,5,18,5,2
1,1,44,1,1,2460,4,5,3,5,3,3,4,4,4,4,4,1,4,4,78,68,1
1,1,42,2,2,787,3,4,3,2,3,4,4,5,5,3,5,4,5,4,43,75,1
2,1,29,1,1,74,2,2,2,2,2,2,2,2,2,3,4,2,4,2,0,0,1
1,1,48,2,2,227,1,3,1,3,4,4,4,4,4,1,4,3,4,1,49,45,1
1,2,29,1,1,1184,1,1,1,1,1,1,1,1,5,4,4,4,4,1,0,0,1
2,1,42,1,1,2300,4,4,4,4,3,3,3,5,5,3,5,3,3,3,5,11,2
2,1,45,1,1,2139,3,3,3,3,4,5,5,5,5,4,5,3,5,4,0,0,2
2,1,43,2,2,1733,1,4,2,4,4,2,4,4,4,4,5,3,5,4,1,9,2
1,1,51,2,2,657,1,2,1,3,3,3,4,3,3,1,3,1,3,4,5,0,1
2,1,27,1,1,2139,4,4,5,4,4,4,4,4,5,5,5,3,4,4,1,0,2
1,1,27,1,1,3163,1,1,1,1,4,4,4,4,1,5,1,4,1,4,0,0,2
1,1,67,2,2,1810,3,5,4,1,1,5,5,2,2,4,2,4,2,4,0,0,1
2,2,39,1,1,159,2,2,2,1,4,2,4,4,4,2,4,3,5,4,0,0,1
2,1,14,2,2,447,4,4,4,4,5,4,5,5,5,5,5,4,4,5,0,0,1
1,2,42,1,1,802,2,2,2,1,5,2,5,5,4,4,4,3,5,5,0,12,1
2,1,29,2,3,227,1,5,1,3,1,1,1,1,4,5,5,3,4,1,30,40,1
2,1,20,2,2,907,2,2,2,2,1,2,1,1,1,2,2,4,3,1,13,8,1
1,1,48,1,1,3998,2,2,2,2,3,5,4,2,2,2,2,5,2,4,1,0,1
2,1,22,1,1,2708,1,1,1,1,1,1,1,1,1,1,4,4,3,1,0,18,1
1,1,48,1,2,728,4,5,5,5,5,3,4,4,4,4,4,1,4,4,0,0,1
2,2,20,1,2,407,2,1,1,3,5,1,5,5,4,2,4,3,4,5,0,1,1
1,1,70,2,3,594,3,4,3,4,2,3,4,5,5,3,3,2,5,5,0,1,1
1,2,21,1,2,828,5,5,5,4,2,5,2,2,3,1,4,3,1,2,0,20,2
1,2,38,1,1,744,3,3,3,2,4,3,4,4,5,4,5,5,4,4,35,33,1
1,1,53,1,1,3738,3,3,3,3,4,4,4,4,4,5,4,5,4,5,5,4,2
1,1,58,1,1,1642,5,5,5,5,4,5,4,5,5,5,5,3,5,5,13,24,1
2,2,54,1,1,135,3,3,3,2,1,3,1,1,5,2,4,4,5,1,0,0,1
2,1,56,1,2,174,4,3,3,3,4,4,4,4,5,4,1,4,1,4,0,0,2
1,1,70,2,2,1184,4,4,4,3,5,3,5,4,4,4,4,5,4,5,0,0,2
1,1,47,1,1,2981,2,5,1,1,3,4,3,2,2,2,2,4,2,1,15,0,1
2,1,57,1,1,3821,3,3,4,3,4,4,4,5,4,5,4,4,4,4,181,202,2
1,1,70,2,2,984,3,4,3,2,4,5,4,4,4,3,4,4,4,4,0,0,1
2,1,32,1,1,2615,3,2,2,2,3,3,3,3,4,1,4,4,4,3,0,0,1
1,1,33,1,1,2279,3,4,4,4,3,4,3,3,3,3,3,3,3,4,0,0,1
2,1,51,1,1,2581,5,5,5,5,5,4,5,4,4,4,4,3,4,5,3,0,2
2,1,47,1,1,1570,3,3,3,3,2,4,5,5,5,5,5,5,5,3,1,0,2
2,1,43,1,2,382,3,1,5,5,2,3,2,2,1,1,4,3,4,2,0,0,1
2,1,49,1,1,2257,5,5,2,5,2,4,5,4,4,4,4,4,4,5,0,0,2
1,1,19,2,2,190,2,3,0,1,3,0,3,3,2,2,2,2,4,3,2,0,1
2,1,44,1,1,3528,5,5,5,5,4,4,5,4,4,4,4,3,4,4,10,0,2
1,1,53,2,2,1608,1,5,1,4,4,4,5,3,3,1,5,5,3,4,14,24,1
2,2,34,1,1,247,2,2,2,5,3,2,3,3,5,3,4,5,4,3,4,4,1
1,1,22,2,2,190,4,5,0,4,1,0,1,1,4,4,4,4,5,1,0,0,1
2,1,49,2,2,414,2,2,2,3,3,2,3,3,2,4,4,2,4,3,0,0,1
1,2,28,1,1,1034,3,3,3,2,1,3,1,1,5,2,4,4,5,1,30,43,1
2,1,56,2,2,395,3,5,2,5,3,2,3,3,3,3,4,4,4,3,0,5,1
2,1,8,2,2,396,3,4,3,5,4,3,4,4,3,3,4,5,5,4,0,11,1
1,2,25,1,3,985,3,4,3,3,5,3,5,5,2,5,4,3,4,5,0,0,2
2,1,51,1,1,1934,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0,0,2
1,1,12,1,1,516,3,3,3,3,3,3,3,3,2,5,3,4,4,3,0,8,1
1,1,68,2,2,270,1,4,0,1,5,5,4,4,4,0,4,5,4,5,0,0,1
2,1,44,1,2,195,5,5,5,5,5,5,5,5,1,3,5,2,3,5,98,84,2
1,1,68,2,1,646,3,4,3,3,3,4,4,4,4,3,4,2,4,2,24,17,1
1,1,51,2,3,119,3,1,3,2,1,3,2,1,1,3,1,4,1,4,1,0,1
1,1,36,1,1,1918,1,1,1,1,3,3,4,5,5,5,5,4,5,3,0,3,2
1,1,51,1,2,522,4,1,1,1,4,4,4,3,5,5,3,4,1,4,218,210,2
1,2,25,1,1,587,5,4,5,1,1,5,1,1,5,4,4,3,4,1,9,3,1
1,1,62,2,3,296,3,4,3,2,2,4,5,2,2,3,2,4,2,3,0,0,1
2,1,42,1,1,1847,3,3,3,3,4,5,5,5,5,5,5,5,5,4,0,0,2
2,1,34,1,2,867,2,4,4,4,2,2,2,2,4,4,4,4,3,2,0,0,1
1,1,59,2,2,583,2,5,2,3,3,5,5,2,2,2,1,5,2,3,0,0,1
1,1,52,1,1,2593,5,5,5,5,4,5,3,5,3,4,4,3,3,3,54,178,2
1,1,9,2,2,228,4,5,4,4,3,4,3,3,3,2,5,5,5,3,0,0,2
1,2,24,1,2,802,4,4,4,3,3,4,3,3,3,3,4,3,4,3,9,3,2
2,1,28,1,1,650,2,3,3,3,2,2,2,2,2,3,4,1,4,2,26,74,2
2,1,30,2,3,325,4,5,4,5,3,4,3,3,3,2,5,2,4,3,1,0,1
2,1,51,1,1,547,3,3,3,3,2,4,4,5,5,4,5,3,5,5,0,10,2
1,1,40,1,1,192,5,5,2,5,5,1,2,5,5,5,3,3,5,3,0,0,1
2,2,17,1,2,109,2,4,2,3,2,1,1,2,1,3,4,1,2,1,150,151,1
1,1,45,2,3,425,1,1,1,3,5,3,2,2,2,1,3,4,2,3,14,23,1
1,1,60,1,1,628,2,2,4,2,3,5,5,4,4,5,4,3,4,3,4,0,2
1,1,58,1,1,3929,5,5,5,5,5,4,5,4,4,4,4,3,4,5,66,46,2
1,1,50,1,2,592,3,1,1,1,5,4,4,3,3,3,3,2,3,3,70,82,1
1,2,23,1,2,719,1,1,1,3,2,1,2,2,3,3,4,4,5,2,65,64,1
1,2,17,1,3,2588,5,5,5,1,2,5,2,2,5,1,3,1,2,2,91,75,2
1,1,62,1,3,999,3,2,2,2,3,3,3,3,5,3,3,3,2,3,86,140,1
1,1,55,1,1,2511,3,2,2,2,5,3,4,3,3,3,3,3,3,4,0,0,1
1,1,53,1,1,337,1,1,1,1,3,5,4,5,5,5,5,3,5,5,32,80,2
2,1,48,1,1,3938,0,0,0,4,5,4,5,4,4,4,4,3,4,4,11,5,1
2,1,59,2,2,190,2,4,2,4,1,2,1,1,5,3,5,4,5,1,0,0,1
1,1,62,2,2,125,1,4,0,3,3,4,4,2,2,0,2,1,2,3,5,2,1
2,2,36,1,1,391,4,4,4,2,3,4,3,3,3,3,4,3,4,3,8,4,1
1,1,23,2,2,1448,1,4,1,5,4,1,1,4,4,2,4,5,1,4,0,0,1
2,2,29,1,1,867,2,2,2,4,3,2,3,3,4,3,4,3,5,3,0,0,1
2,1,41,1,1,78,2,3,3,3,1,4,3,3,3,3,2,1,3,4,0,0,1
1,1,48,2,2,577,1,4,1,3,3,5,5,1,1,1,3,4,1,4,25,34,1
2,1,20,2,1,770,1,4,1,1,2,1,2,2,5,2,5,4,5,2,0,0,1
2,2,26,1,1,821,5,5,5,3,3,4,3,3,3,4,5,4,5,3,0,0,1
2,1,44,1,1,2237,3,3,4,3,4,4,4,5,5,5,5,3,5,4,0,0,2
1,2,36,1,3,337,1,1,1,1,4,1,4,4,4,4,4,4,4,4,0,0,1
2,1,50,2,2,296,3,4,3,3,4,3,3,4,3,5,5,4,4,4,8,4,1
1,1,40,1,1,733,1,4,3,4,2,4,3,1,1,1,1,2,1,4,0,0,1
1,1,23,1,1,1973,2,5,5,5,2,2,2,2,3,1,2,1,3,2,0,0,2
2,1,47,1,1,216,1,3,3,3,5,3,3,3,3,4,1,2,3,1,0,0,1
2,1,16,1,2,404,2,4,3,4,2,1,3,2,4,1,3,2,4,2,8,0,1
1,1,51,1,1,2423,4,4,4,4,3,4,4,4,4,4,4,4,4,5,0,6,2
2,1,15,1,2,1072,1,2,2,2,1,1,2,1,4,2,3,4,3,1,0,0,1
2,1,20,2,2,547,2,3,2,4,1,2,4,1,2,1,3,1,3,1,18,24,1
1,2,32,1,1,491,1,1,1,4,5,1,5,5,3,4,4,5,5,5,11,9,1
2,1,25,1,1,631,5,5,5,5,2,2,2,2,4,4,4,4,4,2,1,0,2
1,1,59,1,1,2970,1,1,1,1,4,2,1,5,5,5,4,5,5,5,0,0,2
1,1,43,2,2,201,4,2,4,3,5,4,3,3,3,4,3,3,3,2,91,81,1
1,1,52,1,1,2609,2,2,2,2,2,5,5,2,2,2,2,5,2,4,7,10,2
1,1,61,2,1,1628,2,1,2,3,2,2,4,1,1,2,1,2,1,4,10,39,1
2,2,25,1,2,423,3,1,3,3,3,3,3,3,2,3,3,1,2,3,0,0,1
1,1,16,2,2,883,2,4,2,3,1,2,1,1,1,1,4,2,3,1,0,0,1
2,1,39,1,1,333,1,1,1,1,4,4,5,4,4,4,4,4,4,5,0,0,2
1,2,24,1,2,147,4,5,3,1,5,3,5,5,3,1,1,2,4,5,4,2,2
2,2,24,1,2,109,3,2,3,4,2,3,2,2,2,4,4,2,4,2,55,51,1
1,1,58,1,3,272,4,4,3,4,3,4,3,4,4,4,4,1,4,2,24,0,1
1,1,24,2,2,1605,2,5,2,4,1,2,1,1,5,2,4,3,5,1,0,0,1
1,1,47,1,1,228,3,3,3,3,4,4,5,5,5,5,5,5,5,3,27,15,2
1,1,51,1,1,592,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0,2
2,1,64,2,2,551,4,5,4,2,3,4,3,3,3,1,2,5,5,3,0,0,1
1,1,22,1,1,2545,3,3,4,3,4,4,4,4,4,4,5,3,4,4,17,0,2
2,1,53,1,1,3753,2,2,2,2,3,4,4,2,2,2,2,3,2,1,0,0,1
1,1,55,1,1,3252,2,4,2,2,4,3,3,5,5,5,5,2,5,1,27,26,2
2,1,49,2,2,416,4,4,4,1,4,3,3,5,4,1,5,3,2,3,157,158,1
2,1,33,1,1,861,5,5,5,5,3,3,3,3,5,4,4,4,4,3,2,0,2
2,2,23,1,1,808,4,5,4,2,4,4,4,4,3,5,4,3,5,4,0,0,2
2,1,48,1,1,511,5,5,5,5,3,4,5,2,2,2,2,4,2,3,0,0,2
2,1,63,1,2,257,3,3,2,3,3,3,3,3,1,2,1,3,2,3,0,4,2
2,1,46,1,2,1121,3,1,1,1,3,3,3,3,2,5,5,1,2,3,0,0,2
2,1,74,1,2,464,3,2,2,2,3,3,3,3,4,5,4,3,4,3,0,0,1
2,1,18,2,1,834,2,5,2,3,4,2,4,4,5,2,1,1,1,4,127,120,1
2,1,30,1,1,1636,1,3,3,3,1,1,1,1,3,4,3,1,4,1,1,0,1
2,1,56,1,1,2277,5,5,5,5,5,5,5,5,1,4,3,5,2,5,196,170,2
2,1,53,2,2,532,1,3,1,3,4,1,4,4,1,5,3,3,3,4,0,0,1
1,1,47,1,1,2894,5,5,5,5,3,5,4,5,5,5,5,5,5,4,0,0,2
2,2,25,1,2,1050,3,3,3,2,1,3,1,1,3,3,4,5,4,1,0,0,1
1,1,42,1,2,1035,5,2,2,2,2,3,5,5,5,5,5,5,5,4,0,0,1
1,1,50,1,1,2454,1,1,1,1,4,4,4,4,2,5,4,4,3,4,0,0,2
2,1,52,1,1,2704,3,5,3,3,2,4,4,4,4,4,4,4,4,3,5,0,2
2,1,58,1,2,632,4,2,2,2,4,4,4,4,4,5,3,2,4,4,5,7,1
2,1,37,1,2,965,4,2,2,2,4,4,4,4,5,5,2,1,3,4,2,0,2
1,1,49,1,1,3333,1,5,5,5,5,4,4,1,1,1,1,2,1,2,4,0,1
2,1,58,1,1,1726,4,2,4,2,4,2,4,4,4,3,4,1,4,4,0,0,1
1,2,24,1,2,328,0,0,0,2,2,0,2,2,4,2,5,5,5,2,0,0,2
1,2,22,1,1,641,0,4,0,5,1,0,2,1,4,3,5,5,4,1,8,0,2
2,1,39,2,2,1076,3,4,3,2,3,3,1,3,5,3,5,4,5,3,15,18,1
1,2,24,1,2,1276,3,3,3,2,4,3,4,4,5,2,5,4,5,4,0,9,1
1,2,27,1,2,874,2,2,2,3,1,2,1,1,4,2,3,1,4,1,96,80,1
2,1,44,1,2,328,2,4,4,4,3,2,3,3,4,1,3,1,3,3,0,0,2
2,2,37,1,3,408,3,3,3,3,2,3,1,2,1,1,3,3,3,2,0,0,1
2,1,42,1,2,542,2,2,2,2,2,2,2,2,4,4,3,1,4,2,21,8,1
1,2,21,1,2,542,2,3,2,4,1,2,1,1,3,2,3,3,4,1,35,42,1
2,1,49,2,2,1262,2,4,2,1,4,2,4,4,3,3,5,3,5,4,46,32,2
1,1,54,1,1,1030,4,4,4,4,2,1,3,2,2,2,2,2,2,4,0,0,2
1,1,46,1,1,1050,3,3,3,3,4,4,4,4,4,4,4,3,4,5,64,71,2
2,1,44,2,3,1521,3,5,4,4,3,4,3,3,4,4,3,5,5,3,3,9,1
2,1,54,1,1,2139,5,5,5,5,5,5,4,2,2,2,2,3,2,4,107,104,2
2,1,52,1,1,2287,2,5,5,5,1,2,2,2,2,2,2,3,2,4,0,0,1
1,1,42,1,1,3010,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,2
2,1,68,2,3,997,3,5,3,5,2,3,1,2,3,3,4,4,5,2,0,23,1
1,1,33,1,1,3954,4,4,4,4,1,2,3,3,3,3,3,2,3,2,0,16,2
2,1,26,2,2,888,2,4,2,4,3,2,3,3,4,4,5,4,5,3,17,10,1
1,1,44,1,1,696,3,3,3,3,3,2,2,3,3,3,3,4,3,1,10,7,1
1,1,52,1,1,1553,4,4,4,4,5,1,3,3,3,3,3,2,3,3,0,10,1
2,1,44,1,1,3916,2,2,2,2,2,5,5,1,1,2,1,4,1,5,0,1,2
1,1,28,2,2,975,3,4,3,4,3,3,1,3,2,4,2,4,4,3,16,12,1
2,1,31,1,2,2342,2,4,4,4,2,2,2,3,1,3,3,2,4,2,3,27,1
2,1,46,1,2,334,3,1,1,1,3,3,3,3,3,3,4,2,4,3,0,0,1
1,1,31,1,3,2277,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0,0,2
2,1,31,1,1,3935,5,5,5,5,4,4,4,4,4,1,2,2,5,4,55,48,2
2,1,28,1,2,936,1,2,2,2,1,1,1,1,3,3,3,1,2,1,0,0,1
2,1,48,1,2,387,5,1,1,1,5,5,5,5,3,1,1,1,3,5,0,0,2
1,1,67,2,2,1379,4,4,3,4,2,5,4,2,2,3,2,3,2,5,0,0,1
2,1,54,1,1,589,3,1,5,1,2,4,3,3,3,3,3,3,3,4,0,0,1
1,1,47,1,2,209,5,4,3,4,4,5,1,5,5,5,5,1,5,1,0,0,2
2,2,23,1,1,251,0,0,0,3,4,0,4,4,4,3,4,5,4,4,33,20,2
2,1,11,1,1,1475,3,3,3,3,5,5,5,5,5,3,4,5,4,5,46,23,2
2,2,35,1,2,900,1,1,1,2,3,1,3,3,2,5,2,3,2,3,1,20,2
2,1,36,1,1,2711,4,4,4,4,3,4,4,5,5,5,5,4,5,5,2,0,2
1,1,70,2,2,189,1,4,1,3,2,5,5,3,3,1,3,4,3,3,43,44,1
1,2,25,1,1,1299,3,0,3,3,1,3,1,1,3,5,5,3,4,1,109,74,1
2,1,39,2,3,226,3,4,0,1,4,0,4,4,5,3,4,3,4,4,0,0,2
1,2,27,1,1,229,2,2,2,4,3,2,3,3,3,2,5,4,5,3,0,0,1
1,1,39,1,1,1188,5,5,5,5,5,4,4,4,4,4,4,5,4,5,0,0,2
2,1,44,1,2,119,4,1,1,1,4,4,4,4,4,3,3,5,1,4,15,0,2
1,1,45,1,1,507,5,5,5,5,4,5,5,5,5,5,5,4,5,5,0,0,2
2,1,42,1,1,901,4,4,3,4,4,4,1,2,2,3,2,2,2,3,14,0,2
1,1,35,2,2,425,3,2,3,3,1,3,1,1,1,3,3,1,3,1,2,0,1
1,1,35,1,1,3805,3,3,3,3,4,5,5,3,3,4,4,4,3,3,0,0,2
2,1,44,1,1,1559,1,1,1,1,2,4,5,3,3,4,3,4,3,4,12,9,2
1,2,35,1,2,762,2,2,2,4,2,2,2,2,3,1,3,1,3,2,3,0,1
2,1,41,2,2,842,4,4,4,2,4,4,4,4,1,5,5,4,1,4,13,0,2
2,1,46,1,1,3889,5,3,5,5,5,5,4,5,5,5,5,4,5,5,13,2,2
1,1,39,1,2,67,3,2,2,2,3,3,3,3,4,2,4,4,3,3,35,26,1
2,2,25,1,2,1237,4,4,4,2,5,4,3,5,3,2,4,1,3,5,0,0,2
2,1,24,1,1,3902,2,1,1,1,2,2,2,2,2,2,4,1,3,2,0,0,1
1,2,24,1,2,224,2,2,3,3,5,3,5,5,3,1,4,3,4,5,4,14,1
2,1,42,1,1,328,1,1,1,1,3,5,4,4,4,4,4,4,4,3,28,20,2
2,1,43,1,1,411,2,5,5,5,5,4,4,2,2,2,2,3,2,1,0,0,1
2,2,27,1,1,1111,2,3,3,4,5,3,5,5,2,5,3,3,4,5,0,0,1
2,2,26,1,2,750,2,2,2,3,1,2,1,1,4,1,1,2,3,1,0,0,1
1,1,40,1,1,1900,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0,2
1,1,50,1,2,447,3,1,1,1,4,4,4,4,4,3,4,3,4,1,11,0,2
2,1,37,1,2,247,2,1,1,1,2,2,2,2,4,3,4,3,3,2,0,0,1
1,1,31,1,1,3593,5,5,5,5,5,5,5,5,3,4,4,4,5,5,0,0,2
2,1,29,1,1,980,4,4,2,4,5,5,5,5,3,2,5,4,4,5,0,0,2
1,1,44,1,1,258,3,3,3,3,5,5,5,4,4,4,4,4,4,5,23,20,2
2,1,49,1,1,717,3,2,2,2,4,3,3,3,3,2,3,1,3,4,7,0,1
2,1,44,1,1,1730,2,2,2,2,4,5,5,3,3,4,3,5,3,4,0,0,2
1,1,66,2,2,260,3,0,0,2,3,4,3,1,1,0,1,5,1,1,0,25,1
2,1,36,1,1,2740,2,5,5,5,1,4,3,1,1,1,2,1,1,2,0,0,2
1,1,30,1,1,3468,3,5,5,5,3,2,3,3,1,1,3,3,4,3,4,9,1
1,2,17,1,2,1091,5,5,5,2,5,3,3,5,2,5,4,3,3,3,0,7,2
1,1,33,1,1,2304,5,5,5,5,4,3,1,4,4,5,4,2,4,2,16,10,2
2,1,68,2,2,646,3,3,2,4,3,2,3,3,1,1,1,2,1,3,80,82,1
2,2,28,1,2,250,2,0,2,1,4,2,4,4,3,3,2,2,3,4,0,0,1
1,2,45,1,2,431,3,3,3,3,3,3,3,3,3,2,4,3,3,3,0,0,1
1,1,47,1,1,1739,5,5,5,5,2,4,4,5,5,5,5,4,5,5,0,0,2
1,1,36,1,1,196,2,2,2,2,5,3,4,5,5,5,5,5,5,4,54,36,2
2,1,50,1,2,1217,4,3,3,3,4,4,4,4,3,3,4,4,4,4,25,15,1
1,2,38,1,2,248,2,1,2,4,2,2,2,2,3,4,3,3,4,2,26,21,1
1,1,46,1,2,1431,2,4,4,4,1,4,3,2,2,2,2,1,2,3,3,0,1
1,2,33,1,1,417,2,3,3,5,3,3,3,3,3,4,4,5,5,3,0,0,1
1,1,47,1,1,3251,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0,2
2,2,22,1,1,746,3,2,3,3,3,3,3,3,1,4,4,2,4,3,0,14,1
2,1,55,1,1,1744,2,2,4,2,5,4,4,4,4,4,4,4,4,5,0,11,2
1,1,36,1,1,2555,4,4,4,4,4,4,5,5,5,5,5,3,5,4,0,0,2
2,1,70,2,2,413,2,4,2,5,2,2,3,2,5,2,4,5,5,2,1,0,1
1,1,76,1,1,3965,1,5,5,5,5,4,4,1,1,2,1,1,1,1,16,12,1
2,1,56,1,1,270,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,1,2
1,1,68,2,2,475,2,4,2,3,2,3,2,1,1,2,1,3,1,5,117,110,1
2,1,39,2,2,335,1,4,1,3,2,1,3,2,3,5,5,5,5,2,0,0,1
1,1,34,2,2,438,1,4,1,1,3,1,3,3,5,2,5,2,5,3,0,0,1
2,2,30,1,2,162,3,0,3,4,3,3,3,3,3,2,1,4,5,3,0,0,1
2,1,61,2,3,550,5,5,5,4,1,5,1,1,1,3,5,2,5,1,0,0,2
2,2,24,1,2,273,4,4,4,4,2,4,4,2,4,3,4,5,5,2,72,116,2
1,2,26,1,3,407,4,1,4,3,1,4,1,1,1,5,2,2,3,1,40,33,1
